Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&, std::_Rb_tree_node_base*&) [624]
[639]    0.0    0.00    0.00       1         std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*& std::forward<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&>::type&) [639]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<Group*>(Group*, Group*) [547]
[640]    0.0    0.00    0.00       1         void std::_Destroy<Group>(Group*) [640]
                0.00    0.00       1/42          Group::~Group() <cycle 1> [294]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [568] _GLOBAL__sub_I__ZN11TransactionC2ER4UserR5GroupdNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [437] std::allocator<Account>::allocator() [259] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
 [569] _GLOBAL__sub_I__ZN13MenuFunctions12requestGroupENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [107] std::allocator<Account>::~allocator() [121] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
 [570] _GLOBAL__sub_I__ZN4UserC2EiNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [178] std::allocator<std::shared_ptr<User> >::allocator(std::allocator<std::shared_ptr<User> > const&) [260] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<User>)
 [571] _GLOBAL__sub_I__ZN5GroupC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [600] std::allocator<std::shared_ptr<User> >::allocator() [261] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
 [572] _GLOBAL__sub_I__ZN7AccountC2Ev [146] std::allocator<std::shared_ptr<User> >::~allocator() [69] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [573] _GLOBAL__sub_I_users  [218] std::allocator<std::shared_ptr<Group> >::allocator() [262] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<User const&>(std::allocator<User>, User const&)
 [574] __static_initialization_and_destruction_0(int, int) [21] std::allocator<std::shared_ptr<Group> >::allocator(std::allocator<std::shared_ptr<Group> > const&) [263] std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
 [575] __static_initialization_and_destruction_0(int, int) [16] std::allocator<std::shared_ptr<Group> >::~allocator() [483] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [576] __static_initialization_and_destruction_0(int, int) [179] std::allocator<std::shared_ptr<Account> >::allocator(std::allocator<std::shared_ptr<Account> > const&) [484] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [577] __static_initialization_and_destruction_0(int, int) [601] std::allocator<std::shared_ptr<Account> >::allocator() [485] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
 [578] __static_initialization_and_destruction_0(int, int) [147] std::allocator<std::shared_ptr<Account> >::~allocator() [264] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
 [579] __static_initialization_and_destruction_0(int, int) [602] std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocator() [486] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<Group>)
  [11] __gthread_active_p()  [357] std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [487] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
 [580] MenuFunctions::mainMenu() [298] std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::~allocator() [155] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [581] MenuFunctions::MenuFunctions() [108] std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >::allocator<User>(std::allocator<User> const&) [488] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Group&>(std::allocator<Group>, Group&)
 [582] User::printGroups()   [109] std::allocator<std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [489] std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
 [403] User::joinGroup(Group&) [219] std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::allocator<Group>(std::allocator<Group> const&) [490] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
  [46] User::User(User const&) [220] std::allocator<std::_Sp_counted_ptr_inplace<Group, std::allocator<Group>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [491] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [198] User::User(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [221] std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::allocator<Account>(std::allocator<Account> const&) [492] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  [30] User::~User()         [222] std::allocator<std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [265] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
 [583] Group::printAccBalances() [223] std::_Head_base<0ul, std::shared_ptr<User>&&, false>::_M_head(std::_Head_base<0ul, std::shared_ptr<User>&&, false>&) [493] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<Account>)
 [404] Group::addMember(User const&) [224] std::_Head_base<0ul, std::shared_ptr<User>&&, false>::_Head_base<std::shared_ptr<User> >(std::shared_ptr<User>&&) [494] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
 [584] Group::Group(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [225] std::shared_ptr<User>::shared_ptr(std::shared_ptr<User> const&) [156] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [328] Group::Group(Group const&) [226] std::shared_ptr<User>::shared_ptr<std::allocator<User>, User const&>(std::_Sp_make_shared_tag, std::allocator<User> const&, User const&) [495] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Account>(std::allocator<Account>, Account&&)
 [294] Group::~Group()       [148] std::shared_ptr<User>::shared_ptr(std::shared_ptr<User>&&) [496] std::_Sp_counted_ptr_inplace<Account, std::allocator<Account>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  [41] Account::Account(Account const&) [43] std::shared_ptr<User>::~shared_ptr() [497] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::lower_bound(std::shared_ptr<User> const&)
 [130] Account::Account()    [438] std::shared_ptr<Group>::shared_ptr<std::allocator<Group>, Group&>(std::_Sp_make_shared_tag, std::allocator<Group> const&, Group&) [381] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::end()
  [22] Account::~Account()   [439] std::shared_ptr<Group>::shared_ptr(std::shared_ptr<Group>&&) [622] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::begin()
 [164] __gnu_cxx::new_allocator<Transaction>::new_allocator(__gnu_cxx::new_allocator<Transaction> const&) [227] std::shared_ptr<Group>::shared_ptr(std::shared_ptr<Group> const&) [382] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::map(std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&)
 [585] __gnu_cxx::new_allocator<Transaction>::new_allocator() [110] std::shared_ptr<Group>::~shared_ptr() [623] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::map()
 [131] __gnu_cxx::new_allocator<Transaction>::~new_allocator() [440] std::shared_ptr<Account>::shared_ptr(std::shared_ptr<Account> const&) [315] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::~map()
 [329] __gnu_cxx::new_allocator<User>::deallocate(User*, unsigned long) [441] std::shared_ptr<Account>::shared_ptr() [498] std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::operator[](std::shared_ptr<User>&&)
 [199] void __gnu_cxx::new_allocator<User>::destroy<User>(User*) [442] std::shared_ptr<Account>::shared_ptr<std::allocator<Account>, Account>(std::_Sp_make_shared_tag, std::allocator<Account> const&, Account&&) [499] std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >::pair<std::shared_ptr<User>&&>(std::piecewise_construct_t, std::tuple<std::shared_ptr<User>&&>, std::tuple<>)
 [330] __gnu_cxx::new_allocator<User>::allocate(unsigned long, void const*) [149] std::shared_ptr<Account>::~shared_ptr() [500] std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >::pair(std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > const&)
  [97] void __gnu_cxx::new_allocator<User>::construct<User, User const&>(User*, User const&) [443] std::shared_ptr<Account>::operator=(std::shared_ptr<Account>&&) [501] std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >::pair<std::shared_ptr<User>&&, 0ul>(std::tuple<std::shared_ptr<User>&&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>)
  [58] __gnu_cxx::new_allocator<User>::new_allocator(__gnu_cxx::new_allocator<User> const&) [228] std::_Tuple_impl<0ul, std::shared_ptr<User>&&>::_M_head(std::_Tuple_impl<0ul, std::shared_ptr<User>&&>&) [266] std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >::~pair()
 [191] __gnu_cxx::new_allocator<User>::new_allocator() [444] std::_Tuple_impl<0ul, std::shared_ptr<User>&&>::_Tuple_impl(std::_Tuple_impl<0ul, std::shared_ptr<User>&&>&&) [624] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*&, std::_Rb_tree_node_base*&)
  [31] __gnu_cxx::new_allocator<User>::~new_allocator() [445] std::_Tuple_impl<0ul, std::shared_ptr<User>&&>::_Tuple_impl<std::shared_ptr<User> >(std::shared_ptr<User>&&) [553] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&)
 [586] __gnu_cxx::new_allocator<Group>::deallocate(Group*, unsigned long) [299] void std::_Destroy_aux<false>::__destroy<Transaction*>(Transaction*, Transaction*) [502] std::tuple<std::shared_ptr<User>&&>::tuple(std::tuple<std::shared_ptr<User>&&>&&)
 [405] void __gnu_cxx::new_allocator<Group>::destroy<Group>(Group*) [300] void std::_Destroy_aux<false>::__destroy<User*>(User*, User*) [503] std::tuple<std::shared_ptr<User>&&>::tuple<std::shared_ptr<User>, true>(std::shared_ptr<User>&&)
 [587] __gnu_cxx::new_allocator<Group>::allocate(unsigned long, void const*) [547] void std::_Destroy_aux<false>::__destroy<Group*>(Group*, Group*) [625] std::vector<Transaction, std::allocator<Transaction> >::vector()
 [588] void __gnu_cxx::new_allocator<Group>::construct<Group, Group const&>(Group*, Group const&) [180] void std::_Destroy_aux<false>::__destroy<std::shared_ptr<User>*>(std::shared_ptr<User>*, std::shared_ptr<User>*) [383] std::vector<Transaction, std::allocator<Transaction> >::vector(std::vector<Transaction, std::allocator<Transaction> > const&)
 [406] void __gnu_cxx::new_allocator<Group>::construct<Group, Group&>(Group*, Group&) [25] void std::_Destroy_aux<false>::__destroy<std::shared_ptr<Group>*>(std::shared_ptr<Group>*, std::shared_ptr<Group>*) [316] std::vector<Transaction, std::allocator<Transaction> >::~vector()
 [132] __gnu_cxx::new_allocator<Group>::new_allocator(__gnu_cxx::new_allocator<Group> const&) [301] void std::_Destroy_aux<false>::__destroy<std::shared_ptr<Account>*>(std::shared_ptr<Account>*, std::shared_ptr<Account>*) [384] void std::vector<User, std::allocator<User> >::_M_realloc_insert<User const&>(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >, User const&)
 [331] __gnu_cxx::new_allocator<Group>::new_allocator() [358] std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_allocate(unsigned long) [385] std::vector<User, std::allocator<User> >::end()
  [93] __gnu_cxx::new_allocator<Group>::~new_allocator() [359] std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_impl::_Vector_impl(std::allocator<Transaction> const&) [386] std::vector<User, std::allocator<User> >::begin()
 [407] void __gnu_cxx::new_allocator<Account>::destroy<Account>(Account*) [603] std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_impl::_Vector_impl() [267] std::vector<User, std::allocator<User> >::push_back(User const&)
 [408] void __gnu_cxx::new_allocator<Account>::construct<Account, Account>(Account*, Account&&) [302] std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_impl::~_Vector_impl() [626] std::vector<User, std::allocator<User> >::vector()
 [409] __gnu_cxx::new_allocator<Account>::new_allocator() [303] std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_deallocate(Transaction*, unsigned long) [627] void std::vector<Group, std::allocator<Group> >::_M_realloc_insert<Group const&>(__gnu_cxx::__normal_iterator<Group*, std::vector<Group, std::allocator<Group> > >, Group const&)
 [133] __gnu_cxx::new_allocator<Account>::new_allocator(__gnu_cxx::new_allocator<Account> const&) [360] std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_create_storage(unsigned long) [628] std::vector<Group, std::allocator<Group> >::end()
  [98] __gnu_cxx::new_allocator<Account>::~new_allocator() [150] std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_get_Tp_allocator() [629] std::vector<Group, std::allocator<Group> >::begin()
 [295] __gnu_cxx::new_allocator<std::shared_ptr<User> >::deallocate(std::shared_ptr<User>*, unsigned long) [604] std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base() [630] std::vector<Group, std::allocator<Group> >::push_back(Group const&)
 [296] __gnu_cxx::new_allocator<std::shared_ptr<User> >::allocate(unsigned long, void const*) [361] std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base(unsigned long, std::allocator<Transaction> const&) [631] std::vector<Group, std::allocator<Group> >::vector()
 [410] void __gnu_cxx::new_allocator<std::shared_ptr<User> >::construct<std::shared_ptr<User>, std::shared_ptr<User> >(std::shared_ptr<User>*, std::shared_ptr<User>&&) [304] std::_Vector_base<Transaction, std::allocator<Transaction> >::~_Vector_base() [504] void std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::emplace_back<std::shared_ptr<User> >(std::shared_ptr<User>&&)
 [165] __gnu_cxx::new_allocator<std::shared_ptr<User> >::new_allocator(__gnu_cxx::new_allocator<std::shared_ptr<User> > const&) [362] std::_Vector_base<User, std::allocator<User> >::_M_allocate(unsigned long) [505] void std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_realloc_insert<std::shared_ptr<User> >(__gnu_cxx::__normal_iterator<std::shared_ptr<User>*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>&&)
 [589] __gnu_cxx::new_allocator<std::shared_ptr<User> >::new_allocator() [605] std::_Vector_base<User, std::allocator<User> >::_Vector_impl::_Vector_impl() [506] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::end()
 [134] __gnu_cxx::new_allocator<std::shared_ptr<User> >::~new_allocator() [606] std::_Vector_base<User, std::allocator<User> >::_Vector_impl::~_Vector_impl() [507] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::begin()
 [135] __gnu_cxx::new_allocator<std::shared_ptr<Group> >::deallocate(std::shared_ptr<Group>*, unsigned long) [305] std::_Vector_base<User, std::allocator<User> >::_M_deallocate(User*, unsigned long) [508] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::push_back(std::shared_ptr<User>&&)
 [136] __gnu_cxx::new_allocator<std::shared_ptr<Group> >::allocate(unsigned long, void const*) [95] std::_Vector_base<User, std::allocator<User> >::_M_get_Tp_allocator() [387] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector(std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > const&)
 [411] void __gnu_cxx::new_allocator<std::shared_ptr<Group> >::construct<std::shared_ptr<Group>, std::shared_ptr<Group> >(std::shared_ptr<Group>*, std::shared_ptr<Group>&&) [607] std::_Vector_base<User, std::allocator<User> >::_Vector_base() [632] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector()
  [19] __gnu_cxx::new_allocator<std::shared_ptr<Group> >::new_allocator(__gnu_cxx::new_allocator<std::shared_ptr<Group> > const&) [608] std::_Vector_base<User, std::allocator<User> >::~_Vector_base() [317] std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::~vector()
 [200] __gnu_cxx::new_allocator<std::shared_ptr<Group> >::new_allocator() [609] std::_Vector_base<Group, std::allocator<Group> >::_M_allocate(unsigned long) [509] void std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::emplace_back<std::shared_ptr<Group> >(std::shared_ptr<Group>&&)
  [15] __gnu_cxx::new_allocator<std::shared_ptr<Group> >::~new_allocator() [610] std::_Vector_base<Group, std::allocator<Group> >::_Vector_impl::_Vector_impl() [510] void std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::_M_realloc_insert<std::shared_ptr<Group> >(__gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >, std::shared_ptr<Group>&&)
 [166] __gnu_cxx::new_allocator<std::shared_ptr<Account> >::new_allocator(__gnu_cxx::new_allocator<std::shared_ptr<Account> > const&) [611] std::_Vector_base<Group, std::allocator<Group> >::_Vector_impl::~_Vector_impl() [388] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::end()
 [590] __gnu_cxx::new_allocator<std::shared_ptr<Account> >::new_allocator() [548] std::_Vector_base<Group, std::allocator<Group> >::_M_deallocate(Group*, unsigned long) [389] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::begin()
 [137] __gnu_cxx::new_allocator<std::shared_ptr<Account> >::~new_allocator() [363] std::_Vector_base<Group, std::allocator<Group> >::_M_get_Tp_allocator() [511] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::push_back(std::shared_ptr<Group>&&)
 [201] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::deallocate(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, unsigned long) [612] std::_Vector_base<Group, std::allocator<Group> >::_Vector_base() [55] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::vector(std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > const&)
 [202] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::destroy<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >(std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >*) [613] std::_Vector_base<Group, std::allocator<Group> >::~_Vector_base() [268] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::vector()
 [203] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocate(unsigned long, void const*) [196] std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_allocate(unsigned long) [37] std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::~vector()
 [412] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::construct<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > const&>(std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >*, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > const&) [614] std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_impl::_Vector_impl() [390] std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector(std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > const&)
 [413] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::construct<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::piecewise_construct_t const&, std::tuple<std::shared_ptr<User>&&>, std::tuple<> >(std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >*, std::piecewise_construct_t const&, std::tuple<std::shared_ptr<User>&&>&&, std::tuple<>&&) [364] std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_impl::_Vector_impl(std::allocator<std::shared_ptr<User> > const&) [633] std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector()
 [332] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [306] std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_impl::~_Vector_impl() [318] std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::~vector()
 [591] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::new_allocator() [181] std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_deallocate(std::shared_ptr<User>*, unsigned long) [554] std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_S_maximum(std::_Rb_tree_node_base*)
